AutoLeadID,leadcreationmonth,leadcreationday,actionableminute,attemptedcontactminute,adjustedattemptedcontactminute,actualcontactminute,firstappointmentday,firstappointmentconfirmationday,appointments,leadage,hasSalesRepEmail,hasSalesRepCall,hasCustomerReplyEmail,hasAutoResponderEmail,firstsalesrepemailday,firstsalesrepcallday,visits,firstvisitday,lastvisitday,pricechanges,firstpricechangeday,lastpricechangeday,Sold
169380864,1,4,0,21337,21337,67374,15,659,1,15,1,1,1,0,54746,28873,1,15,15,0,20,47,Sold
169380881,1,3,0,1454,1454,1451,0,660,0,1,0,1,0,1,949354,8625,1,1,1,0,6,403,Sold
169381087,1,4,978,1007,29,11069,0,659,0,4,1,1,1,1,1007,5391,0,659,659,0,0,647,Sold
169381146,1,4,887,947898,947011,947898,0,659,0,659,0,0,0,0,947898,947898,0,659,659,0,0,0,Active
169381165,1,4,916,937,21,3844,3,659,1,3,1,1,0,0,937,989,1,3,3,0,1,372,Sold
169382076,1,4,929,978,49,1339,5,659,2,10,1,1,0,1,978,1338,3,3,9,1,1,12,Sold
169382886,1,4,854,867,13,95021,0,659,0,76,1,1,1,1,867,958,1,76,76,0,0,122,Sold
169385749,1,5,831,861,30,172270,0,658,0,14,1,1,1,1,11113,861,1,14,14,0,0,189,Sold
169386685,1,5,781,830,49,1085,1,658,1,658,1,1,0,1,93008,830,1,1,1,0,0,193,Active
169388267,1,5,780,55,-725,10998,1,1,1,11,1,1,1,1,57,55,0,658,658,0,0,376,Sold
169389976,1,5,745,947726,946981,947726,0,658,0,658,0,0,0,0,947726,947726,0,658,658,0,0,0,Active
169391212,1,5,692,7,-685,12746,0,658,0,658,1,1,1,1,7,738,0,658,658,0,0,626,Active
169391715,1,5,712,788,76,947693,0,658,0,658,1,1,0,1,788,788,0,658,658,1,0,612,Active
169392140,1,5,703,3,-700,376802,0,658,0,77,1,1,1,1,3,111958,1,77,77,0,0,535,Sold
169392763,1,5,660,678,18,7050,0,658,0,0,1,1,0,1,678,679,1,0,0,0,0,249,Sold
169393625,1,5,732,2,-730,734,1,658,2,658,1,1,0,1,2,733,0,658,658,0,0,498,Active
169393632,1,5,671,947652,946981,947652,0,658,0,658,0,0,0,0,947652,947652,0,658,658,0,0,0,Active
169395191,1,5,638,753,115,28575,0,658,0,658,1,0,1,1,753,947619,0,658,658,0,0,560,Active
169397441,1,5,614,806,192,21234,0,658,0,658,1,1,0,1,830,806,0,658,658,0,0,605,Active
169398150,1,5,625,735,110,21171,17,658,2,17,1,1,0,1,735,5472,1,17,17,0,0,20,Sold
169398935,1,5,694,102,-592,29788,0,658,0,658,1,1,0,1,102,928,0,658,658,0,0,518,Active
169399355,1,5,560,736,176,1198,0,658,0,1,1,1,1,1,736,736,0,658,658,0,0,181,Sold
169400790,1,5,601,751,150,673732,0,658,0,658,1,1,1,0,763,751,0,658,658,0,0,472,Active
169401919,1,5,468,3,-465,480,0,658,1,1,1,1,0,1,3,480,1,0,0,0,0,640,Sold
169402562,1,5,499,502,3,6369,0,658,0,0,1,0,1,1,502,947390,0,658,658,0,0,548,Sold
169428785,1,5,509,1083,574,22212,0,658,0,658,1,1,1,1,22195,1083,0,658,658,0,0,558,Active
169448107,1,5,120,5,-115,392,0,658,2,658,1,1,1,1,5,173,0,658,658,0,0,606,Active
169448455,1,5,137,251,114,14657,0,658,2,0,1,1,1,1,252,251,1,0,0,0,0,474,Sold
169448558,1,5,44,74,30,5825,4,0,1,658,1,1,1,1,75,74,1,177,177,5,0,400,Active
169448815,1,5,95,131,36,84,0,658,0,42,1,0,1,1,131,947046,1,42,42,0,0,226,Sold
169449141,1,5,53,39,-14,3060,0,658,0,2,1,0,1,1,39,947034,0,658,658,0,0,367,Sold
169449306,1,5,18,34,16,35,0,658,1,0,1,1,0,1,39,34,1,0,0,0,0,551,Sold
169451272,1,5,0,15,15,10343,2,4,4,7,1,1,1,1,15,27,0,658,658,0,0,7,Sold
169455954,1,5,0,2,2,0,0,658,0,4,1,1,0,1,2,395,2,3,3,0,0,645,Sold
169457434,1,5,42,23,-19,10108,0,658,2,1,1,1,1,1,23,4454,0,658,658,0,0,640,Sold
169467435,1,5,105,119,14,33385,0,658,0,16,1,1,1,1,119,148,1,3,3,0,0,39,Sold
169469484,1,5,0,1,1,53,461,658,1,658,1,1,0,1,1,52,0,658,658,0,0,473,Active
169474211,1,5,0,53,53,98,0,658,0,92,1,1,1,1,53,7146,1,91,91,0,0,168,Sold
169475460,1,5,0,12,12,13056,194,658,1,658,1,1,0,1,13,12,0,658,658,0,0,367,Active
169482708,1,5,0,2,2,34889,11,11,2,12,1,1,1,1,11,2,1,11,11,0,0,560,Sold
169490099,1,5,0,79,79,2975,1,658,1,178,1,1,0,1,126,79,1,178,178,0,0,553,Sold
169490646,1,5,0,6,6,6,0,0,1,0,1,1,0,1,9,6,1,0,0,0,0,64,Sold
169490895,1,5,0,6,6,16279,0,658,1,0,1,1,0,1,41,6,1,0,0,0,0,43,Sold
169497179,1,5,0,99,99,1468,5,5,1,5,1,1,1,1,104,99,1,5,5,0,0,66,Sold
169500456,1,5,0,4,4,4,120,658,1,658,1,1,0,1,10,4,0,658,658,0,0,630,Active
169512060,1,5,0,9,9,6093,0,658,0,16,1,1,1,0,10,9,0,658,658,0,0,5,Sold
169515154,1,5,0,57,57,186892,330,332,5,126,0,1,0,0,946738,57,1,126,126,0,0,143,Sold
169515251,1,5,0,5,5,5770,6,658,1,77,1,1,1,1,5,16,1,77,77,0,0,92,Sold
169520001,1,5,0,3,3,1211,0,658,0,658,1,1,0,1,29,3,0,658,658,0,0,294,Active
169521100,1,5,0,5,5,10284,0,658,0,658,1,1,0,1,4444,5,0,658,658,0,0,315,Active
169521832,1,5,0,2,2,205789,0,658,0,658,1,1,1,0,2,15,0,658,658,0,0,318,Active
169522333,1,5,0,3,3,601833,0,658,0,658,1,1,1,1,3,4,0,658,658,0,0,418,Active
169523593,1,5,0,5,5,13,0,658,0,658,1,1,0,1,14,5,0,658,658,0,0,395,Active
169525975,1,5,0,3,3,56160,7,7,1,60,1,1,1,1,3,3,0,658,658,0,0,426,Sold
169526313,1,5,0,1,1,80286,8,658,2,17,1,1,1,1,34,1,2,8,16,0,0,56,Sold
169527913,1,5,0,946630,946630,946630,0,658,0,658,0,0,0,0,946630,946630,0,658,658,0,0,0,Active
169528741,1,5,0,946622,946622,946622,0,658,0,658,0,0,0,0,946622,946622,0,658,658,0,0,0,Active
169531837,1,5,0,9,9,1276,0,658,0,658,1,1,1,0,18,9,0,658,658,0,0,654,Active
169532255,1,5,0,23,23,23,0,658,0,0,0,1,0,0,946589,23,0,658,658,0,0,0,Sold
169532608,1,5,0,946585,946585,946585,0,658,0,658,0,0,0,0,946585,946585,0,658,658,0,0,0,Active
169532783,1,5,0,4,4,5,0,658,0,5,1,1,0,1,6,4,1,5,5,0,0,381,Sold
169532904,1,5,0,946583,946583,0,0,658,0,-25,0,0,0,0,946583,946583,0,658,658,0,0,0,Sold
169535083,1,5,0,946562,946562,946562,0,658,0,0,0,0,0,0,946562,946562,0,658,658,0,0,0,Sold
169536466,1,5,0,946548,946548,946548,0,658,0,658,0,0,0,0,946548,946548,0,658,658,0,0,0,Active
169536896,1,5,0,1,1,946544,0,658,0,658,1,1,0,1,5,1,0,658,658,1,0,653,Active
169537711,1,5,0,37,37,946536,0,658,0,658,1,1,0,1,2803,37,0,658,658,0,0,533,Active
169537903,1,5,0,5,5,7446,3,658,3,9,1,1,0,1,5,24,2,3,9,0,0,623,Sold
169538844,1,5,0,31,31,946527,0,658,0,658,1,1,0,1,1300,31,0,658,658,0,0,456,Active
169542202,1,5,0,2,2,811804,1,38,3,38,1,1,1,1,2,54829,1,1,1,2,0,564,Sold
169543419,1,5,0,0,0,0,0,658,0,658,1,1,0,1,9,0,0,658,658,0,0,625,Active
169544256,1,5,0,946473,946473,0,-2,658,1,-2,0,0,0,1,946473,946473,0,658,658,0,0,2,Sold
169544465,1,5,0,1134,1134,1131,0,658,0,-2,1,0,1,1,1134,946471,0,658,658,0,0,8,Sold
169544835,1,5,0,27,27,102094,9,658,1,9,1,1,1,1,27,913,1,9,9,0,0,561,Sold
169546096,1,5,0,2429,2429,0,-2,658,1,-2,0,1,0,1,946457,2429,0,658,658,0,0,60,Sold
169547007,1,5,0,1,1,134814,3,658,1,3,1,1,1,1,1,1423,1,3,3,0,0,642,Sold
169548330,1,5,0,6,6,7,0,658,0,658,1,1,0,0,13,6,0,658,658,0,0,618,Active
169549156,1,5,0,8,8,11540,9,11,2,11,1,1,1,1,5354,8,1,1,1,0,0,547,Sold
169553228,1,5,0,3,3,790814,1,1,1,0,1,1,1,1,5,3,0,658,658,0,0,550,Sold
169555969,1,5,0,2,2,8,8,658,1,658,0,1,0,0,946385,2,0,658,658,0,0,641,Active
169560140,1,6,0,47,47,47,0,657,0,0,0,1,0,1,946352,47,1,0,0,0,0,181,Sold
169560947,1,6,804,946345,945541,946345,0,657,0,657,0,0,0,0,946345,946345,0,657,657,0,0,0,Active
169560958,1,6,0,31,31,17182,0,657,0,11,1,1,0,1,31,15682,1,13,13,0,0,48,Sold
169560986,1,6,744,739,-5,946345,0,657,0,657,1,1,0,1,839,739,0,657,657,0,0,641,Active
169561006,1,6,774,108,-666,30789,0,657,0,657,1,1,1,1,108,4131,0,657,657,0,0,471,Active
169562843,1,6,0,9,9,9553,0,657,0,0,1,1,0,1,9,9552,0,657,657,0,0,373,Sold
169566699,1,6,0,0,0,102514,0,657,0,657,1,1,1,1,9653,1380,2,0,19,0,1,415,Active
169567464,1,6,741,750,9,15574,11,657,1,657,1,1,1,1,750,750,0,657,657,0,0,559,Active
169568045,1,6,702,946273,945571,946273,0,657,0,657,0,0,0,0,946273,946273,0,657,657,0,0,0,Active
169568546,1,6,0,2,2,46250,24,657,1,24,1,1,1,1,777,2,1,24,24,0,0,526,Sold
169569642,1,6,705,700,-5,946246,0,657,0,657,1,0,0,1,700,946246,0,657,657,1,0,559,Active
169569734,1,6,674,52,-622,13740,2,657,1,657,1,1,1,1,52,2220,2,2,35,1,0,394,Active
169571063,1,6,679,722,43,14239,0,657,1,0,0,1,0,0,946220,725,1,0,0,0,0,0,Sold
169572412,1,6,594,589,-5,11032,7,657,1,657,1,1,1,1,710,589,0,657,657,0,0,636,Active
169572511,1,6,622,5,-617,127615,0,657,0,657,1,1,0,1,5,683,0,657,657,0,0,377,Active
169573090,1,6,0,9,9,25721,2,657,1,18,1,1,0,1,9,2281,0,657,657,0,0,572,Sold
169574938,1,6,575,5,-570,2228,0,657,0,657,1,1,0,0,5,610,0,657,657,0,0,644,Active
169574994,1,6,604,655,51,655,0,657,0,657,1,1,0,1,1066,655,0,657,657,0,0,639,Active
169575190,1,6,600,600,0,12262,0,657,0,657,1,1,0,1,600,938,0,657,657,0,0,639,Active
169575427,1,6,0,220,220,946136,0,657,0,14,1,1,0,1,25403,220,1,15,15,0,0,59,Sold
169575948,1,6,644,3,-641,665,-1245,1,4,2,1,1,0,1,3,665,1,2,2,0,0,367,Sold
169575984,1,6,644,666,22,6,9,657,1,9,1,1,1,1,666,668,1,9,9,0,0,69,Sold
169576735,1,6,534,2,-532,19881,0,657,0,657,1,1,0,1,2,557,0,657,657,0,0,646,Active
169582338,1,6,394,608,214,1040,0,657,0,2,1,1,0,1,608,1039,0,657,657,0,0,1,Sold
169582980,1,6,337,199,-138,945878,0,657,0,657,1,1,0,1,199,432,0,657,657,0,0,545,Active
169586008,1,6,184,186,2,192,0,657,5,657,1,1,0,1,186,191,0,657,657,0,0,582,Active
169586915,1,6,138,178,40,178,0,0,1,0,0,1,0,1,945679,178,1,0,0,0,0,35,Sold
169587179,1,6,124,99,-25,101,0,657,0,657,1,1,0,1,115,99,0,657,657,0,0,608,Active
169587257,1,6,120,173,53,945661,0,657,0,657,1,1,0,1,173,3073,0,657,657,0,0,365,Active
169588087,1,6,85,137,52,945626,0,657,0,657,1,1,0,1,137,281,0,657,657,0,0,639,Active
169589961,1,6,18,945559,945541,945559,0,657,0,657,0,0,0,0,945559,945559,0,657,657,0,0,0,Active
169593080,1,6,0,161,161,0,0,657,1,1,0,0,0,0,945495,945495,1,0,0,0,0,0,Sold
169593659,1,6,3,150,147,211,6,657,1,6,1,1,0,1,10397,150,1,6,6,0,0,22,Sold
169594543,1,6,0,1,1,53607,0,657,0,3,1,1,1,1,3,1,1,3,3,0,0,492,Sold
169594690,1,6,0,17,17,99425,0,657,1,5,1,1,1,1,17,52,1,5,5,0,0,552,Sold
169596333,1,6,0,20,20,764739,0,657,0,657,1,1,0,1,20,764738,0,657,657,0,0,612,Active
169596574,1,6,0,1,1,333,0,657,0,657,1,1,0,0,6,1,0,657,657,0,0,624,Active
169598409,1,6,0,77,77,78,-437,657,3,657,1,1,0,1,82,77,0,657,657,0,0,558,Active
169598639,1,6,21,12,-9,153,0,657,1,0,1,1,0,1,12,152,0,657,657,0,0,91,Sold
169598703,1,6,0,26,26,27,2,657,1,2,1,1,0,1,94,26,0,657,657,0,0,35,Sold
169599232,1,6,0,945404,945404,945404,0,657,0,657,0,0,0,0,945404,945404,0,657,657,0,0,0,Active
169601565,1,6,0,945376,945376,945376,0,657,0,657,0,0,0,0,945376,945376,0,657,657,0,0,0,Active
169601994,1,6,0,1279,1279,7192,-717,657,2,657,1,1,1,0,1279,69140,0,657,657,0,1,398,Active
169602588,1,6,0,10,10,46062,2,657,1,2,1,1,1,1,10,1541,1,2,2,0,0,442,Sold
169602756,1,6,0,363,363,12761,0,657,0,6,1,0,1,1,363,945362,0,657,657,0,0,188,Sold
169603929,1,6,0,945352,945352,945352,0,657,0,657,0,0,0,0,945352,945352,0,657,657,0,0,0,Active
169604083,1,6,0,10429,10429,10430,0,657,1,28,0,1,0,1,945351,10429,2,27,28,0,7,28,Sold
169605881,1,6,0,9,9,2931,0,657,0,657,1,1,1,1,9,10,0,657,657,0,0,576,Active
169606290,1,6,0,119,119,426239,0,657,0,0,0,0,1,1,945329,945329,1,0,0,0,296,296,Sold
169607466,1,6,0,4,4,1384,4,657,1,6,1,1,0,1,6,4,1,6,6,0,0,97,Sold
169607633,1,6,0,105,105,134133,48,657,1,46,1,1,1,1,105,69309,1,46,46,1,0,93,Sold
169609299,1,6,0,18,18,3055,0,657,0,2,1,1,1,0,28,18,0,657,657,0,0,2,Sold
169610068,1,6,0,11,11,4707,4,4,1,4,1,1,1,1,11,16,1,4,4,0,0,94,Sold
169610509,1,6,0,33,33,3127,-10,657,1,657,1,1,0,0,5562,33,0,657,657,0,0,536,Active
169610970,1,6,0,16,16,69,1,657,1,1,1,1,0,1,16,16,1,1,1,0,0,451,Sold
169620560,1,6,0,31,31,295,0,657,0,657,1,0,1,1,31,945267,0,657,657,1,0,559,Active
169649434,1,6,0,945244,945244,945244,0,657,0,657,0,0,0,0,945244,945244,0,657,657,0,0,0,Active
169657596,1,6,0,28,28,6073,0,657,0,6,1,1,0,1,28,6073,2,0,6,0,0,27,Sold
169660502,1,6,0,2,2,7,0,657,0,657,1,1,0,1,1179,2,0,657,657,0,0,394,Active
169669899,1,6,0,945207,945207,945207,0,657,0,657,0,0,0,0,945207,945207,0,657,657,0,0,0,Active
169673750,1,6,0,3,3,1325,1,657,1,1,1,1,0,1,9,3,1,1,1,0,0,367,Sold
169681009,1,6,0,5,5,459296,326,657,1,657,1,1,0,1,8,5,0,657,657,0,0,641,Active
169681045,1,6,0,1,1,945198,0,657,0,657,1,1,0,1,11,1,0,657,657,0,0,596,Active
169693153,1,6,0,945188,945188,945188,0,657,0,657,0,0,0,0,945188,945188,0,657,657,0,0,0,Active
169695364,1,6,0,4,4,728465,1,657,2,657,1,1,1,1,4,1360,1,1,1,0,0,622,Active
169696087,1,6,0,10,10,11091,0,657,0,657,1,1,1,1,27,10,0,657,657,0,0,590,Active
169697427,1,6,0,12,12,124,1,657,1,657,0,1,0,1,945181,12,0,657,657,1,0,310,Active
169697955,1,6,0,38,38,0,50,657,1,51,0,1,0,0,945175,73217,1,0,0,0,51,51,Sold
169700231,1,6,0,1119,1119,945150,0,657,0,657,1,1,0,1,1123,1119,0,657,657,0,0,318,Active
169701930,1,6,0,-1,-1,50606,1,657,1,1,1,1,1,1,1580,1229,2,0,1,0,1,64,Sold
169703252,1,6,0,53,53,90250,0,657,0,66,1,1,1,1,225,53,0,657,657,0,0,432,Sold
169704351,1,6,0,0,0,0,4,3,1,4,0,1,0,0,945110,5569,2,0,4,0,4,4,Sold
169705159,1,6,0,6,6,8862,0,657,0,657,1,1,1,1,17,6,0,657,657,0,0,622,Active
169705609,1,6,0,2,2,3,-421,657,2,4,1,1,0,1,6,2,1,4,4,0,0,370,Sold
169710649,1,6,0,82,82,2777,25,24,1,657,1,1,1,1,2439,82,0,657,657,0,0,542,Active
169720671,1,6,0,23,23,20380,13,14,2,14,1,1,1,1,27,23,1,14,14,0,0,527,Sold
169725969,1,6,0,58,58,1523,0,657,0,0,1,1,0,1,58,58,1,1,1,0,0,33,Sold
169740683,1,6,0,104530,104530,244497,-169,63,4,657,1,1,1,0,133524,120470,2,73,133,2,84,625,Active
169757048,1,6,0,3,3,537053,1,1,1,4,1,1,1,1,5,3,2,0,4,0,0,464,Sold
169757092,1,6,0,944990,944990,944990,0,657,0,657,0,0,0,0,944990,944990,0,657,657,0,0,0,Active
169757329,1,6,0,1,1,1,1,1,1,657,0,1,0,1,944987,1,0,657,657,0,0,328,Active
169757692,1,6,0,130,130,130,0,657,0,1,0,1,0,0,944982,130,0,657,657,0,1,1,Sold
169758108,1,6,0,14,14,9906,3,657,2,6,1,1,1,1,24,14,1,6,6,0,0,389,Sold
169762412,1,7,0,6,6,44412,0,656,0,656,1,1,1,1,44541,6,0,656,656,2,0,309,Active
169762475,1,2,0,6192,6192,6184,0,661,0,5,0,1,0,0,951101,21431,1,5,5,0,15,60,Sold
169762792,1,7,752,845,93,30212,0,656,0,21,1,0,0,0,845,944913,1,21,21,0,0,0,Sold
169763540,1,7,0,810,810,93308,0,656,1,656,1,1,0,1,810,883,0,656,656,0,0,462,Active
169763720,1,7,0,10,10,3900,3,656,1,3,1,1,0,1,10,15,1,3,3,0,0,403,Sold
169764105,1,7,0,9,9,538475,0,656,0,0,1,1,1,1,9702,9,2,0,373,0,0,480,Sold
169764283,1,7,791,944892,944101,944892,0,656,0,656,0,0,0,0,944892,944892,0,656,656,0,0,0,Active
169764777,1,7,0,2,2,18717,23,23,4,23,1,1,1,1,917,2,1,23,23,0,0,360,Sold
169766755,1,7,753,5,-748,31690,3,656,1,3,1,1,1,1,5,2372,1,3,3,0,0,50,Sold
169768131,1,7,730,710,-20,111710,2,656,2,3,1,1,1,1,710,745,1,3,3,0,0,442,Sold
169770705,1,7,653,944784,944131,944784,0,656,0,656,0,0,0,0,944784,944784,0,656,656,0,0,0,Active
169772107,1,7,656,9,-647,952,0,656,0,3,1,1,1,1,929,9,1,3,3,0,0,551,Sold
169772410,1,7,681,693,12,694,0,656,0,111,1,1,0,1,23013,693,1,111,111,0,0,173,Sold
169772439,1,7,651,944752,944101,944752,0,656,0,656,0,0,0,0,944752,944752,0,656,656,0,0,0,Active
169772498,1,7,649,676,27,3861,-356,656,2,2,0,1,0,1,944750,676,0,656,656,0,0,34,Sold
169773269,1,7,635,688,53,944736,0,656,0,656,1,1,1,1,688,766,0,656,656,0,0,639,Active
169774500,1,7,548,543,-5,565,2,656,1,656,1,1,0,1,3456,543,0,656,656,0,0,652,Active
169775107,1,7,594,587,-7,944695,0,656,0,656,1,1,0,1,587,52605,0,656,656,1,0,558,Active
169775252,1,7,651,735,84,18516,0,656,0,10,1,1,1,1,735,735,2,5,10,0,0,70,Sold
169775265,1,7,590,592,2,36599,17,656,2,25,1,1,1,1,592,647,2,17,25,0,0,392,Sold
169775985,1,7,574,575,1,9615,-592,656,1,3,1,1,1,1,621,575,1,3,3,0,0,368,Sold
169776137,1,7,3420,656,-2764,698,0,0,1,0,1,0,1,1,656,944671,1,0,0,0,0,548,Sold
169776596,1,7,499,494,-5,944660,0,656,0,656,1,1,0,1,559,494,0,656,656,0,0,651,Active
169776999,1,7,547,548,1,859,1,656,1,1,1,1,1,1,549,548,1,1,1,0,0,2,Sold
169777913,1,7,702,709,7,14276,0,656,0,1,1,1,1,1,709,720,0,656,656,0,0,120,Sold
169778120,1,7,664,747,83,147,0,656,0,17,1,1,1,1,4038,747,0,656,656,1,0,32,Sold
169779736,1,7,458,566,108,566,1,656,1,1,1,1,0,1,603,566,1,1,1,0,0,33,Sold
169780314,1,7,435,443,8,456,0,656,1,0,1,1,0,1,576,443,1,0,0,0,0,1,Sold
169785862,1,7,169,128,-41,4561,0,656,0,656,1,1,0,1,128,195,0,656,656,0,0,602,Active
169788022,1,7,126,1,-125,278,0,656,0,5,1,0,1,1,1,944167,0,656,656,0,0,371,Sold
169788975,1,7,38,39,1,7646,6,656,1,6,1,1,1,1,39,137,1,6,6,0,0,6,Sold
169789269,1,7,0,1,1,437857,0,656,0,656,1,1,0,1,2,1,0,656,656,0,0,649,Active
169789597,1,7,0,5,5,37,0,656,0,0,1,1,0,1,7,5,1,0,0,0,0,641,Sold
169789754,1,7,0,5,5,440949,0,656,0,656,1,1,1,0,5,54,0,656,656,0,0,616,Active
169789872,1,7,0,20,20,50756,0,656,0,656,1,1,0,1,38,20,0,656,656,0,0,644,Active
169791212,1,7,20,20,0,1592,3,656,2,3,0,1,0,0,944091,20,1,3,3,0,0,63,Sold
169792593,1,7,1,77,76,60277,5,656,3,25,1,1,1,1,77,6040,0,656,656,0,0,42,Sold
169796586,1,7,0,41,41,4356,0,656,0,5,1,1,1,0,41,18723,1,0,0,0,0,13,Sold
169796609,1,7,0,1434,1434,90594,-330,656,2,656,1,1,1,1,1434,37699,1,35,35,0,1,397,Active
169798652,1,7,0,12,12,13026,0,656,0,0,1,0,1,1,12,944025,1,0,0,0,0,336,Sold
169800754,1,7,0,944012,944012,944012,0,656,0,656,0,0,0,0,944012,944012,0,656,656,0,0,0,Active
169801068,1,7,0,-1,-1,0,2,656,1,2,0,1,0,1,944010,-1,0,656,656,0,0,367,Sold
169801414,1,7,0,27,27,2998,3,656,1,3,1,1,0,1,27,2998,1,3,3,0,0,7,Sold
169806151,1,7,0,8,8,19341,0,656,0,0,1,1,1,1,11,8,0,656,656,0,0,548,Sold
169807805,1,7,0,4,4,0,3,656,2,9,1,1,0,1,5,4,1,9,9,0,0,52,Sold
169809731,1,7,0,943972,943972,943972,0,656,0,656,0,0,0,0,943972,943972,0,656,656,0,0,0,Active
169812307,1,7,0,6,6,14,0,656,0,656,1,1,0,0,12,6,0,656,656,0,0,575,Active
169814108,1,7,0,4,4,18737,0,656,0,656,1,1,0,1,12,4,0,656,656,0,0,404,Active
169814535,1,7,0,943936,943936,943936,0,656,0,656,0,0,0,0,943936,943936,0,656,656,0,0,0,Active
169817245,1,7,0,4,4,180,-1538,656,2,656,1,1,1,0,27,4,0,656,656,0,0,483,Active
169818758,1,7,0,7,7,7,2,1,1,1,1,1,0,1,4299,7,1,1,1,0,0,61,Sold
169819839,1,7,0,13,13,7339,5,3,1,656,1,1,1,1,19,13,0,656,656,0,0,546,Active
169820142,1,7,0,8,8,4684,1,656,2,656,1,1,1,1,8,13,1,3,3,0,0,628,Active
169820234,1,7,0,3,3,228961,0,656,0,656,1,1,1,0,240,3,0,656,656,0,0,624,Active
169822492,1,7,0,12,12,10328,2,656,1,2,1,1,1,1,350,12,1,2,2,0,0,540,Sold
169824417,1,7,0,3,3,7,1,656,1,10,1,1,0,0,3,7,2,1,10,0,0,413,Sold
169824768,1,7,0,943835,943835,943835,0,656,0,656,0,0,0,0,943835,943835,0,656,656,0,0,0,Active
169826816,1,7,0,943812,943812,0,0,656,0,0,0,0,0,0,943812,943812,0,656,656,0,0,0,Sold
169829475,1,7,0,16,16,943784,0,656,0,154,1,1,0,0,16,17,1,154,154,0,0,200,Sold
169829861,1,7,0,6,6,11263,0,656,1,1,1,1,1,1,11376,6,1,1,1,0,0,373,Sold
169832624,1,7,0,4449,4449,0,7,656,1,9,0,1,0,0,943749,7189,2,3,7,0,5,128,Sold
169832627,1,7,0,1,1,8,3,656,1,3,1,1,0,1,1,8,0,656,656,0,0,550,Sold
169833044,1,7,0,75,75,70643,0,656,0,171,1,1,1,1,75,76,0,656,656,0,0,631,Sold
169833749,1,7,0,943736,943736,943736,0,656,0,656,0,0,0,0,943736,943736,0,656,656,0,0,0,Active
169834311,1,7,0,4,4,77,2,656,2,113,1,1,0,1,4,76,2,2,112,0,0,159,Sold
169834484,1,7,0,6,6,943728,0,656,0,656,1,1,0,1,25,6,0,656,656,0,0,594,Active
169835755,1,7,0,10,10,10473,0,656,0,7,1,1,1,1,12,10,1,8,8,0,0,21,Sold
169835893,1,7,0,11,11,41,2,656,1,1,1,1,1,1,11,23,1,2,2,0,0,153,Sold
169836121,1,7,0,6,6,117690,82,82,2,83,1,1,1,1,11,6,1,82,82,0,0,634,Sold
169839165,1,7,0,132,132,15950,0,656,0,5,1,1,1,0,132,133,0,656,656,0,0,11,Sold
169839500,1,7,0,8,8,27083,0,656,0,15,1,1,1,1,1037,8,1,15,15,0,0,73,Sold
169839946,1,7,0,2,2,20122,0,656,0,656,1,1,0,1,7,2,0,656,656,0,0,371,Active
169840883,1,7,0,2,2,15,3,3,1,9,1,1,0,0,2,14,1,6,6,0,0,54,Sold
169841504,1,7,0,31,31,34,2,2,1,2,1,1,0,1,31,34,1,2,2,0,0,378,Sold
169843449,1,7,0,9,9,119458,0,656,0,656,1,1,1,1,4203,9,0,656,656,0,0,538,Active
169844872,1,7,0,3,3,3,0,0,2,6,1,1,0,1,14,3,1,5,5,0,0,553,Sold
169845107,1,7,0,113,113,114,3,3,2,3,1,1,0,1,9964,113,1,3,3,0,0,372,Sold
169845706,1,7,0,2,2,8652,0,656,0,656,1,1,1,1,27,2,0,656,656,0,0,642,Active
169847831,1,7,0,114,114,114,0,656,0,1,0,1,0,0,943605,114,1,1,1,0,1,7,Sold
169849848,1,7,0,3,3,11722,0,656,0,656,1,1,1,1,7,3,0,656,656,0,0,626,Active
169853127,1,7,0,1,1,35,3,3,1,11,1,1,0,1,1,2,4,3,11,0,0,409,Sold
169854198,1,7,0,943576,943576,0,0,656,0,-1,0,0,0,0,943576,943576,0,656,656,0,0,0,Sold
169855101,1,7,0,2,2,747188,113,492,9,656,1,1,1,1,16,2,0,656,656,0,0,610,Active
169855986,1,7,0,5,5,943568,0,656,0,656,1,0,0,1,5,943568,0,656,656,0,0,639,Active
169856141,1,7,0,28,28,2936,0,656,0,656,1,1,1,1,1080,28,0,656,656,0,0,610,Active
169858151,1,7,0,943558,943558,0,-2,656,1,-2,0,0,0,1,943558,943558,0,656,656,0,1,2,Sold
169860940,1,7,883,943544,942661,943544,0,656,0,656,0,0,0,0,943544,943544,0,656,656,0,0,0,Active
169862528,1,7,0,92,92,93,1,1,1,2,0,1,0,1,943537,92,1,1,1,0,1,63,Sold
169865609,1,7,0,2,2,956,-414,656,3,18,1,1,1,1,2,27263,1,18,18,0,0,19,Sold
169876613,1,8,0,7,7,39643,1,655,1,1,1,1,1,1,7,7,1,1,1,0,0,296,Sold
169883600,1,8,0,781,781,943447,0,655,0,655,1,0,0,1,781,943447,0,655,655,0,0,603,Active
169883634,1,8,756,769,13,943447,0,655,0,655,1,1,0,1,847,769,0,655,655,0,0,392,Active
169884243,1,8,0,3,3,133361,0,655,0,90,1,1,0,1,3,3763,1,89,89,2,0,155,Sold
169884694,1,8,751,2,-749,778,0,655,0,655,1,1,0,1,2,778,0,655,655,0,0,467,Active
169886428,1,8,772,943433,942661,943433,0,655,0,655,0,0,0,0,943433,943433,0,655,655,0,0,0,Active
